Site_ID,Name,Account_ID,Capacity_kWp,City,Latitude,Longitude,Installation_Date,Portal,Account_Name
2340894,חי - כסייפה - מקיף אלמותנבי - מבנה A,4.0,65.7,Kseifa,31.249581,35.082868,13/07/2021,SolarEdge,
2340945,חי - כסייפה - מקיף אלמותנבי - מבנה B,4.0,69.3,Kuseife,31.249614,35.084465,13/07/2021,SolarEdge,
2340985,חי - כסייפה - מקיף אלמותנבי - מבנה C,4.0,71.1,Kseifa,31.249581,35.082868,13/07/2021,SolarEdge,
2341000,חי - כסייפה - מקיף אלמותנבי - מבנה D,4.0,71.1,Kuseife,31.248851,35.084359,13/07/2021,SolarEdge,
2051371,חי - כסייפה - רווחה,4.0,70.2,Kuseife,31.249246,35.083681,18/01/2021,SolarEdge,
2165904,חי - כסייפה - תל אלמלח,4.0,93.6,Kuseife,31.249155,35.084092,30/03/2021,SolarEdge,
2822046,חי - להבים - בית ספר יסודי זית,4.0,51.9,Lehavim,31.373835,34.816952,06/04/2022,SolarEdge,
2829074,חי - להבים - בית ספר יסודי רימון,4.0,29.575,Lehavim,31.373835,34.816952,10/04/2022,SolarEdge,
2829085,חי - להבים - בית ספר יסודי שעורה,4.0,49.6,Lehavim,31.373835,34.816952,10/04/2022,SolarEdge,
3047904,חי - להבים - גן טבלן (מועדון),4.0,20.93,Lehavim,31.373835,34.816952,09/08/2022,SolarEdge,
3047874,חי - להבים - מועדון נוער (מתנס),4.0,34.56,Lehavim,31.373835,34.816952,09/08/2022,SolarEdge,
3053908,חי - להבים - מעון נחליאלי,4.0,21.6,Lehavim,31.373835,34.816952,09/08/2022,SolarEdge,
2469066,חי - להבים - קונסרבטוריון,4.0,30.6,Lehavim,31.373926,34.812864,19/09/2021,SolarEdge,
2982851,חי - מצפה רמון - בית ספר רותם,4.0,22.89,Mitzpe Ramon,30.610203,34.801898,04/07/2022,SolarEdge,
2982840,חי - מצפה רמון - גן ישורון,4.0,34.88,Mitzpe Ramon,30.610203,34.801898,04/07/2022,SolarEdge,
2821520,חי - מצפה רמון - גן מוריה וסיני,4.0,18.9,Mitzpe Ramon,30.610203,34.801898,11/04/2022,SolarEdge,
2821325,חי - מצפה רמון - גן צאלון ומורשה,4.0,17.28,Mitzpe Ramon,30.610203,34.801898,11/04/2022,SolarEdge,
2988022,חי - מצפה רמון - גן קשת ורוחמה,4.0,21.6,Mitzpe Ramon,30.610203,34.801898,07/07/2022,SolarEdge,
2821803,חי - מצפה רמון - גן ראשית ואפיקים,4.0,21.25,Mitzpe Ramon,30.610203,34.801898,11/04/2022,SolarEdge,
2829664,חי - מצפה רמון - חטצ מבנה חטיבה,4.0,70.2,Mitzpe Ramon,30.610203,34.801898,11/04/2022,SolarEdge,
2829842,חי - מצפה רמון - חטצ מבנה מנהלה,4.0,122.85,Mitzpe Ramon,30.60717074,34.79677383,11/04/2022,SolarEdge,
2939787,חי - מצפה רמון - טיפת חלב,4.0,27.25,Mitzpe Ramon,30.610203,34.801898,08/06/2022,SolarEdge,
2947724,חי - מצפה רמון - מולטי סנטר,4.0,21.6,Mitzpe Ramon,30.610203,34.801898,12/06/2022,SolarEdge,
2922072,חי - מצפה רמון - מועדון יחידת נוער,4.0,28.42,Mitzpe Ramon,30.610203,34.801898,29/05/2022,SolarEdge,
2991416,חי - מצפה רמון - מופ,4.0,22.68,Mitzpe Ramon,30.610203,34.801898,07/07/2022,SolarEdge,
2904346,חי - מצפה רמון - מרכז יעלים,4.0,38.34,Mitzpe Ramon,30.610203,34.801898,19/05/2022,SolarEdge,
2956133,חי - מצפה רמון - מרכז צעירים,4.0,21.6,Mitzpe Ramon,30.610203,34.801898,16/06/2022,SolarEdge,
2988030,חי - מצפה רמון - מתחם מוזיקה,4.0,38.88,Mitzpe Ramon,30.610203,34.801898,07/07/2022,SolarEdge,
3176418,חי - מצפה רמון - מתנס,4.0,87.2,Mitzpe Ramon,30.610203,34.801898,14/07/2022,SolarEdge,
2421749,חי - סביון - אולם כדור יד,4.0,143.1,Savyon,32.045589,34.876578,19/08/2021,SolarEdge,
2165910,חי - סביון - בהס גני יהודה,4.0,139.5,Savyon,32.0454134,34.8772053,30/03/2021,SolarEdge,
2354150,חי - סביון - בית עלמין,4.0,34.65,Savyon,32.045589,34.876578,13/07/2021,SolarEdge,
2165757,חי - סביון - בית תרבות,4.0,50.4,Savyon,32.045589,34.876578,30/03/2021,SolarEdge,
2165599,חי - סביון - צופים,4.0,30.6,Savyon,32.04391651,34.87755247,30/03/2021,SolarEdge,
2165722,חי - קדומים - בני חיל,4.0,87.3,Kdumim,32.21239,35.157388,30/03/2021,SolarEdge,
2582771,חי - קדומים - נחשון - אולם ספורט בנים גדול,4.0,97.37,Kdumim,32.2137324,35.155674,21/11/2021,SolarEdge,
2582759,חי - קדומים - נחשון - אולם ספורט בנים קטן,4.0,45.5,Kdumim,32.21239,35.157388,10/12/2021,SolarEdge,
1971156,חי - קדומים - נחשון בנות,4.0,85.05,Kdumim,32.21239,35.157388,11/12/2020,SolarEdge,
1971100,חי - קדומים - נחשון בנים,4.0,36.45,Kdumim,32.21239,35.157388,11/12/2020,SolarEdge,
2421836,חי - קדומים - ספרייה,4.0,55.8,Kdumim,32.21239,35.157388,19/08/2021,SolarEdge,
2268848,חי - קדומים - שירת מרים,4.0,33.3,Kdumim,32.2118669,35.1553899,05/12/2022,SolarEdge,
2627526,חי - שוהם - סופרבודי 2,4.0,245.7,Shoham,32.005579,34.958732,16/12/2021,SolarEdge,
2894805,100Kw רמת הנדיב - מערכת,83087.0,64.4,Zikhron Ya'akov,32.5532695,34.945064,15/05/2022,SolarEdge,
3704338,10Kw רמת הנדיב - מערכת,83087.0,10.0,Zikhron Ya'akov,32.5540846,34.9447672,05/06/2023,SolarEdge,
4632517,A בת ים - בית ספר דרכא,83087.0,158.67,Bat Yam,32.01217,34.7490827,26/05/2025,SolarEdge,
4632631,B בת ים - בית ספר דרכא,83087.0,158.67,Bat Yam,32.01217,34.7490827,26/05/2025,SolarEdge,
955843,Dorot TS1,83087.0,3492.72,Dorot,31.507207,34.645725,01/01/2019,SolarEdge,
955840,Dorot TS2,83087.0,3492.72,Dorot,31.507207,34.645725,01/01/2019,SolarEdge,
955328,Dorot TS3,83087.0,3367.98,Dorot,31.507207,34.645725,31/12/2018,SolarEdge,
955319,Dorot TS4,83087.0,3492.72,Dorot,31.507207,34.645725,31/12/2018,SolarEdge,
3805994,Eden - Amital,83087.0,137.67,ירושלים,31.720945,35.223053,19/07/2023,SolarEdge,
3991306,Eden - Bresler,83087.0,124.3,Jerusalem,31.7557997,35.165682,25/10/2023,SolarEdge,
3417229,Eden - Eretz Moriah School,83087.0,73.03,Jerusalem,31.7226104,35.2271919,31/01/2023,SolarEdge,
2941719,Eden - Himelferb North,83087.0,53.69,Jerusalem,31.7670665,35.1811179,09/06/2022,SolarEdge,
2941743,Eden - Himelferb South,83087.0,140.14,Jerusalem,31.7667253,35.1806584,09/06/2022,SolarEdge,
2883620,Eden - Himelferb - sport hall,83087.0,75.33,Jerusalem,31.7670665,35.1811179,09/05/2022,SolarEdge,
3827219,Eden - Horev School,83087.0,158.59,Jerusalem,31.7653072,35.2120399,31/07/2023,SolarEdge,
3907223,Eden - Leon Fishman Center,83087.0,110.0,Jerusalem,31.8150431,35.1951692,12/09/2023,SolarEdge,
3845077,Eden - Omanuiot,83087.0,58.3,Jerusalem,31.7697259,35.2214742,10/08/2023,SolarEdge,
3806146,Eden - Uziel,83087.0,104.64,Jerusalem,31.7800817,35.2097218,20/07/2023,SolarEdge,
802874,Kramim East - Inverters 27 to 55,83087.0,2995.08,Kramim,31.333464,34.917879,09/08/2018,SolarEdge,
802873,Kramim West - Inverters 01 to 26,83087.0,2744.94,Kramim,31.333464,34.917879,09/08/2018,SolarEdge,
4247329,Natbag - Dining Room,83087.0,258.72,Natbag,32.0004465,34.8706095,01/05/2024,SolarEdge,
4247331,Natbag - F44 - מבנה 44,83087.0,454.72,Lod,32.0004465,34.8706095,01/05/2024,SolarEdge,
1406470,Natbag - PS-22 - מבנה 22,83087.0,1395.03,לוד,32.005532,34.8854112,08/12/2019,SolarEdge,
1667735,Natbag - PS-55 - מבנה 5,83087.0,572.32,לוד,32.005532,34.8854112,01/06/2020,SolarEdge,
1406920,Natbag - PS-C - מגדל פיקוח,83087.0,446.76,לוד,32.005532,34.8854112,08/12/2019,SolarEdge,
1406466,Natbag - PS-East - מבנה שירותים מזרח,83087.0,1452.7,לוד,32.005532,34.8854112,08/12/2019,SolarEdge,
818164,Revivim 1 - Inverters 01 to 25,83087.0,2939.64,Revivim,31.045195,34.721086,26/08/2018,SolarEdge,
818162,Revivim 2 - Inverters 26 to 50,83087.0,3014.22,Revivim,31.045195,34.721086,26/08/2018,SolarEdge,
818163,Revivim 3 - Inverters 51 to 75,83087.0,2957.46,Revivim,31.045195,34.721086,26/08/2018,SolarEdge,
818161,Revivim 4 - Inverters 76 to 100,83087.0,2964.06,Revivim,31.045195,34.721086,26/08/2018,SolarEdge,
659579,ROOF 213 - עיר הבהדים,83087.0,100.75,Havat MaShash,31.05866402,34.84542294,07/03/2018,SolarEdge,
659586,ROOF 215 - עיר הבהדים,83087.0,309.4,Eir Habahadim,31.05846175,34.84842462,07/03/2018,SolarEdge,
659596,ROOF 404 - עיר הבהדים,83087.0,61.1,Havat MaShash,31.05899489,34.84841969,07/03/2018,SolarEdge,
659604,ROOF 405 - עיר הבהדים,83087.0,59.475,Havat MaShash,31.05903165,34.84937456,07/03/2018,SolarEdge,
659610,ROOF 601 - עיר הבהדים,83087.0,50.05,Havat MaShash,31.06064001,34.8483875,07/03/2018,SolarEdge,
659639,ROOF 605 A - עיר הבהדים,83087.0,162.825,Havat MaShash,31.05955414,34.84911502,07/03/2018,SolarEdge,
659645,ROOF 605 B - עיר הבהדים,83087.0,94.575,Havat MaShash,31.05954633,34.84972861,07/03/2018,SolarEdge,
659648,ROOF 605 C - עיר הבהדים,83087.0,61.75,Havat MaShash,31.05975771,34.84969642,07/03/2018,SolarEdge,
659623,ROOF 606 - עיר הבהדים,83087.0,93.6,Havat MaShash,31.05984962,34.84826949,07/03/2018,SolarEdge,
659485,ROOF 607 - עיר הבהדים,83087.0,260.975,Havat MaShash,31.05931597,34.85119519,07/03/2018,SolarEdge,
659497,ROOF 608 - עיר הבהדים,83087.0,476.775,Havat MaShash,31.06023563,34.85089805,07/03/2018,SolarEdge,
659507,ROOF 609 - עיר הבהדים,83087.0,360.1,Havat MaShash,31.06122494,34.85012919,07/03/2018,SolarEdge,
659515,ROOF 610 - עיר הבהדים,83087.0,173.875,Havat MaShash,31.06176125,34.8495033,07/03/2018,SolarEdge,
659522,ROOF 611 - עיר הבהדים,83087.0,203.45,Havat MaShash,31.06220831,34.8489061,07/03/2018,SolarEdge,
659527,ROOF 612 - עיר הבהדים,83087.0,99.125,Havat MaShash,31.06100763,34.8482373,07/03/2018,SolarEdge,
659530,ROOF 613 - עיר הבהדים,83087.0,76.05,Havat MaShash,31.06282867,34.84836142,07/03/2018,SolarEdge,
659631,ROOF 615 - עיר הבהדים,83087.0,403.325,Havat MaShash,31.06274462,34.84970715,07/03/2018,SolarEdge,
659540,ROOF 616 - עיר הבהדים,83087.0,317.85,Havat MaShash,31.06201858,34.850544,07/03/2018,SolarEdge,
659546,ROOF 618 - עיר הבהדים,83087.0,85.8,Havat MaShash,31.0613293,34.85126283,07/03/2018,SolarEdge,
659566,ROOF 619 - עיר הבהדים,83087.0,257.4,Israel,31.06061244,34.8517349,07/03/2018,SolarEdge,
835239,Talmei Yaffe - North,83087.0,5571.72,Talmei Yaffe,31.616857,34.612482,11/09/2018,SolarEdge,
834451,Talmei Yaffe - South,83087.0,5502.42,Talmei Yaffe,31.616709,34.612439,11/09/2018,SolarEdge,
2824038,Yehuda Steel MicroMill,83087.0,298.08,Ashdod,31.83869115,34.68180066,01/04/2022,SolarEdge,
967447,אוטומטיקה - מערכת סולארית,83087.0,112.48,Kefar Sava,32.1614979,34.9352554,16/01/2019,SolarEdge,
4564112,אולמי ויטראז - נס ציונה,83087.0,191.54,Ness Ziona,31.9307268,34.7978124,01/03/2025,SolarEdge,
4517637,איי או לוגיק - פארק בר-לב - מערכת סולארית,83087.0,98.21,פארק תעשיות בר-לב,32.90041749,35.19817126,13/01/2025,SolarEdge,
4685644,איילון ביטוח - בת ים,83087.0,66.42,Bat Yam,32.0138666,34.7497904,29/07/2025,SolarEdge,
4680451,איילון ביטוח - חיפה,83087.0,62.115,Haifa,32.83121828,34.97859139,22/07/2025,SolarEdge,
4664391,איילון ביטוח - קרית מוצקין,83087.0,71.34,Kiryat Motzkin,32.8262028,35.0758425,02/07/2025,SolarEdge,
1102725,אלומלייט - מבנה משרדים,83087.0,140.0,Ramat Menashe,32.6169161,35.0753714,08/05/2019,SolarEdge,
4434370,אלפר את מאייר - נס ציונה,83087.0,65.88,Ness Ziona,31.9236391,34.8017376,01/10/2024,SolarEdge,
4890419,אמות b+c,83087.0,200.0,ראש העין,32.10724411,34.96929007,04/06/2026,SolarEdge,
2626119,אמות - באר שבע - גג 1 - בבכום,83087.0,146.88,Be'er Sheva,31.2171072,34.8110436,01/12/2021,SolarEdge,
2626123,אמות - באר שבע - גג 1 - הפיראט האדום,83087.0,146.88,Be'er Sheva,31.2171072,34.8110436,01/01/2023,SolarEdge,
2626125,אמות - באר שבע - גג 1 - כתר פלסטיק,83087.0,97.2,Be'er Sheva,31.2171072,34.8110436,01/12/2021,SolarEdge,
2626117,אמות - באר שבע - גג 1 - ציבורי,83087.0,293.76,Be'er Sheva,31.2171072,34.8110436,01/12/2021,SolarEdge,
2626130,אמות - באר שבע - גג 2 - פרחי השוקולד,83087.0,139.32,Be'er Sheva,31.2447522,34.8125661,01/12/2021,SolarEdge,
2626128,אמות - באר שבע - גג 2 - ציבורי,83087.0,281.88,Be'er Sheva,31.2171072,34.8110436,01/12/2021,SolarEdge,
3009143,אמות - באר שבע - גג 3 - מערכת 1,83087.0,287.28,Be'er Sheva,31.2171072,34.8110436,01/07/2022,SolarEdge,
3009149,אמות - באר שבע - גג 3 - מערכת 2,83087.0,106.92,Be'er Sheva,31.252973,34.791462,01/07/2022,SolarEdge,
2626131,אמות - באר שבע - גג 4,83087.0,36.72,Be'er Sheva,31.2171072,34.8110436,01/12/2021,SolarEdge,
4066564,אמות - כרמיאל - מקס סטוק מיי סנטר,83087.0,144.97,Karmiel,32.9268521,35.3259633,01/06/2024,SolarEdge,
4706568,אמות - צריפין - פליינג קרגו,83087.0,699.87,ראשון לציון,31.9638968,34.8490469,25/08/2025,SolarEdge,
1581024,אשדוד - בהס אופק,83087.0,88.695,Ashdod,31.7761809,34.6377782,01/04/2020,SolarEdge,
1584105,אשדוד - בהס אורות - דרום,83087.0,44.55,Ashdod,31.7761292,34.6376501,01/04/2020,SolarEdge,
1581047,אשדוד - בהס אורות - מרכזי,83087.0,44.145,Ashdod,31.7761809,34.6377782,01/04/2020,SolarEdge,
1584104,אשדוד - בהס אורות - צפון,83087.0,44.145,Ashdod,31.7761809,34.6377782,01/04/2020,SolarEdge,
1588894,אשדוד - בהס אמירים,83087.0,90.72,Ashdod,31.7796764,34.6490852,01/04/2020,SolarEdge,
4657513,אשדוד - בהס אמית,83087.0,93.22,Ashdod,31.8056781,34.6599133,25/06/2025,SolarEdge,
4682845,אשדוד - בהס ארזים - PV1,83087.0,95.94,Ashdod,31.79752986,34.64297151,24/07/2025,SolarEdge,
4658492,אשדוד - בהס גוונים,83087.0,120.36,Ashdod,31.7704342,34.6397663,26/06/2025,SolarEdge,
1607840,אשדוד - בהס הקריה,83087.0,63.99,Ashdod,31.7902014,34.6472265,01/05/2020,SolarEdge,
2106615,אשדוד - בהס מקיף ה,83087.0,207.9,Ashdod,31.7887577,34.6517322,01/03/2021,SolarEdge,
1607780,אשדוד - בהס מקיף ט - דרום,83087.0,44.55,Ashdod,31.7799223,34.6357663,01/05/2020,SolarEdge,
1607771,אשדוד - בהס מקיף ט - מרכז,83087.0,44.55,Ashdod,31.7799223,34.6357663,01/05/2020,SolarEdge,
1607797,אשדוד - בהס מקיף ט - צפון,83087.0,44.55,Ashdod,31.7799223,34.6357663,01/05/2020,SolarEdge,
1746552,אשדוד - בהס מקיף י,83087.0,68.85,Ashdod,31.782637,34.6346166,01/08/2020,SolarEdge,
1608233,אשדוד - בהס מקיף יא - מזרח,83087.0,68.04,Ashdod,31.7667526,34.6310272,01/05/2020,SolarEdge,
1608246,אשדוד - בהס מקיף יא - צפון,83087.0,79.38,Ashdod,31.766591,34.6308036,01/05/2020,SolarEdge,
1607732,אשדוד - בהס נוף ים A,83087.0,74.52,Ashdod,31.780287,34.6305174,01/05/2020,SolarEdge,
1607759,אשדוד - בהס נוף ים B,83087.0,34.02,Ashdod,31.780415,34.6310229,01/05/2020,SolarEdge,
2106612,אשדוד - בהס צמח א,83087.0,162.9,Ashdod,31.7888145,34.6508088,01/01/2023,SolarEdge,
4108101,אשדוד - בהס צמח א - אולם ספורט,83087.0,44.1,Ashdod,31.78873175,34.6508699,01/01/2024,SolarEdge,
1639764,אשדוד - בהס קשת - דרום,83087.0,59.94,Ashdod,31.7812354,34.641392,01/05/2020,SolarEdge,
1639755,אשדוד - בהס קשת - מזרח,83087.0,59.94,Ashdod,31.7812354,34.641392,01/05/2020,SolarEdge,
1639784,אשדוד - בהס קשת - מערב,83087.0,45.36,Ashdod,31.7812354,34.641392,01/05/2020,SolarEdge,
1588867,אשדוד - בהס רבין,83087.0,78.975,Ashdod,31.7720366,34.6325516,01/04/2020,SolarEdge,
1608205,אשדוד - בהס רימונים - דרום,83087.0,38.88,Ashdod,31.7693194,34.6368296,01/05/2020,SolarEdge,
1608162,אשדוד - בהס רימונים - מרכז,83087.0,27.54,Ashdod,31.7693194,34.6368296,01/05/2020,SolarEdge,
1608184,אשדוד - בהס רימונים - צפון,83087.0,26.73,Ashdod,31.7693194,34.6368296,01/05/2020,SolarEdge,
2106628,אשדוד - בהס רננים,83087.0,94.05,Ashdod,31.7959158,34.6462867,01/03/2021,SolarEdge,
1635804,אשדוד - בהס רתמים - דרום,83087.0,37.26,Ashdod,31.7763406,34.6476675,27/05/2020,SolarEdge,
1635878,אשדוד - בהס רתמים - מזרח,83087.0,22.68,Ashdod,31.7767432,34.6476809,27/05/2020,SolarEdge,
1639746,אשדוד - בהס רתמים - מערב,83087.0,22.68,Ashdod,31.7765054,34.6473685,01/05/2020,SolarEdge,
4658348,אשדוד - בהס שחקים,83087.0,112.1,Ashdod,31.7742095,34.6302446,26/06/2025,SolarEdge,
2106632,אשדוד - בהס שיקמים (תפארת נחמיה),83087.0,91.8,Ashdod,31.7951759,34.6558658,01/03/2021,SolarEdge,
1611113,אשדוד - בהס שירת הים - דרום,83087.0,45.36,Ashdod,31.7695502,34.6227256,01/05/2020,SolarEdge,
1611124,אשדוד - בהס שירת הים - צפון,83087.0,44.55,Ashdod,31.7695502,34.6227256,01/05/2020,SolarEdge,
1611106,אשדוד - בהס שקד - דרום,83087.0,37.26,Ashdod,31.7796527,34.6429696,01/05/2020,SolarEdge,
1611101,אשדוד - בהס שקד - מרכז,83087.0,22.68,Ashdod,31.7796527,34.6429696,01/05/2020,SolarEdge,
1611109,אשדוד - בהס שקד - צפון,83087.0,22.68,Ashdod,31.7796527,34.6429696,01/05/2020,SolarEdge,
4757638,אשדוד - בניין גבייה,83087.0,93.22,Ashdod,31.7868388,34.6418811,29/10/2025,SolarEdge,
1607886,אשדוד - עירייה,83087.0,20.44,Ashdod,31.7921646,34.6379829,01/05/2020,SolarEdge,
909696,באר שבע - בהס אוצר החיים,83087.0,82.5,Beersheba,31.2658014,34.7797962,18/11/2018,SolarEdge,
1576254,באר שבע - בהס אורים,83087.0,91.63,Be'er Sheva,31.2645133,34.7911748,01/04/2020,SolarEdge,
870137,באר שבע - בהס אילנות,83087.0,108.225,Beersheba,31.250986,34.7754606,14/10/2018,SolarEdge,
752285,באר שבע - בהס אפיק,83087.0,54.93,Be'er Sheva,31.2610174,34.7670986,11/04/2018,SolarEdge,
690286,באר שבע - בהס אשכול,83087.0,54.925,Be'er Sheva,31.2435468,34.7762508,11/04/2018,SolarEdge,
1449030,באר שבע - בהס דגניה,83087.0,50.05,Be'er Sheva,31.249633,34.8081637,01/01/2020,SolarEdge,
1831967,באר שבע - בהס יובלים,83087.0,74.1,Be'er Sheva,31.2449606,34.7702583,01/09/2020,SolarEdge,
752275,באר שבע - בהס יוסף קארו,83087.0,54.925,Be'er Sheva,31.2654871,34.7937021,11/04/2018,SolarEdge,
752273,באר שבע - בהס יחדיו,83087.0,54.925,Be'er Sheva,31.2364146,34.7772151,11/04/2018,SolarEdge,
1430051,באר שבע - בהס מאיר,83087.0,67.16,Be'er Sheva,31.2636446,34.774177,22/12/2019,SolarEdge,
1430105,באר שבע - בהס מצפה שקד,83087.0,86.14,Be'er Sheva,31.263521,34.7887981,22/12/2019,SolarEdge,
870096,באר שבע - בהס נווה מדבר,83087.0,103.95,Be'er Sheva,31.2635117,34.7697372,14/10/2018,SolarEdge,
4795821,באר שבע - בהס נווה שלום,83087.0,123.0,Be'er Sheva,31.2371839,34.7747848,21/12/2025,SolarEdge,
1804316,באר שבע - בהס נטעים,83087.0,64.24,Be'er Sheva,31.2551093,34.805024,01/09/2020,SolarEdge,
942067,באר שבע - בהס רגר 1,83087.0,58.08,Be'er Sheva,31.2360045,34.7686355,16/12/2018,SolarEdge,
942071,באר שבע - בהס רגר 2,83087.0,27.72,Be'er Sheva,31.2361634,34.7686747,16/12/2018,SolarEdge,
951501,באר שבע - בהס רגר 3,83087.0,59.4,Be'er Sheva,31.23649216,34.76991272,23/12/2018,SolarEdge,
951753,באר שבע - בהס רגר 4,83087.0,55.44,Be'er Sheva,31.2359744,34.7681316,24/12/2018,SolarEdge,
752281,באר שבע - בהס רימונים,83087.0,54.925,Be'er Sheva,31.24894929,34.80697777,11/04/2018,SolarEdge,
1849951,באר שבע - בהס רכסים,83087.0,83.835,Be'er Sheva,31.2839083,34.8056574,01/10/2020,SolarEdge,
1576256,באר שבע - בהס רמבם A,83087.0,27.625,Be'er Sheva,31.2527913,34.7811953,01/04/2020,SolarEdge,
1576258,באר שבע - בהס רמבם B,83087.0,42.9,Be'er Sheva,31.2527913,34.7811953,01/04/2020,SolarEdge,
1402547,באר שבע - בהס רמות A,83087.0,62.78,Be'er Sheva,31.2851375,34.7982416,05/12/2019,SolarEdge,
1402567,באר שבע - בהס רמות B,83087.0,65.7,Be'er Sheva,31.2733119,34.804472,05/12/2019,SolarEdge,
3431561,"באר שבע - בי""ס אלומות",83087.0,90.7,באר שבע,31.27007267,34.79064018,07/02/2023,SolarEdge,
895285,באר שבע - הרצוג גן מבנה 3,83087.0,37.29,Be'er Sheva,31.2847983,34.7985527,06/11/2018,SolarEdge,
895278,באר שבע - הרצוג כיתות  מבנה 2,83087.0,38.28,Be'er Sheva,31.2847983,34.7985527,06/11/2018,SolarEdge,
895262,באר שבע - הרצוג מנהלה מבנה 1,83087.0,36.63,Be'er Sheva,31.2847983,34.7985527,05/11/2018,SolarEdge,
896001,באר שבע - מקיף א' - אולם ספורט,83087.0,59.8,Beersheba,31.2531598,34.800089,06/11/2018,SolarEdge,
896008,באר שבע - מקיף א' - מבנה 100,83087.0,81.25,Be'er Sheva,31.2542581,34.8001963,06/11/2018,SolarEdge,
896025,באר שבע - מקיף א' - מבנה 200,83087.0,29.9,Be'er Sheva,31.2542581,34.8001963,06/11/2018,SolarEdge,
